,item_id,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,ND,MSIS,QuantileLoss[0.025],Coverage[0.025],QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.25],Coverage[0.25],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.75],Coverage[0.75],QuantileLoss[0.9],Coverage[0.9],QuantileLoss[0.975],Coverage[0.975],RMSE,NRMSE,wQuantileLoss[0.025],wQuantileLoss[0.1],wQuantileLoss[0.25],wQuantileLoss[0.5],wQuantileLoss[0.75],wQuantileLoss[0.9],wQuantileLoss[0.975],mean_absolute_QuantileLoss,mean_wQuantileLoss,MAE_Coverage,OWA,param
0,aggregated {2},,1127.5960754271755,307642.0,528476.0,13.288307769675637,1.4529494226422477,5.346357390722321,0.7595229207802571,0.9634783483398899,0.5821305035611835,87.05248403625983,24726.800000000003,0.0009052049283379432,89523.40000000001,0.004274578828262504,192063.0,0.027005280362081902,307642.0,0.12665325622328424,373742.0,0.3160673874779989,331253.8,0.5125471460900172,212627.15000000002,0.7281116419411606,33.579697369499556,2.5270108091663523,0.046788879722068744,0.16939917801376034,0.3634280459282919,0.5821305035611835,0.707207139018612,0.6268095429120717,0.40234021980184537,218796.87857142856,0.4140147869939762,0.25491935773555097,,"cl 52, nl 2, nc 256, ep 8"
8,LK Amberg-Sulzbach {3},2018-01-22/2018-01-28,999.4019007731958,938.0,1637.0,16.876288659793815,1.8349753694581281,5.2698816854632256,0.8296315810259651,0.8207079569498698,0.5729994177818298,94.09379367605341,76.80000000000001,0.0,277.2,0.010309278350515464,571.5,0.020618556701030927,938.0,0.17525773195876287,1286.5,0.41237113402061853,1202.6,0.5979381443298969,760.6000000000001,0.8350515463917526,,,,,,,,,,,,,,"cl 52, nl 2, nc 256, ep 8"
0,aggregated {3},,1324.1004387149326,329920.0,528476.0,13.288307769675637,1.4529494226422477,5.69830172929472,0.7981098931998171,0.9990528040172116,0.6242856818474254,111.28540337110235,24870.2,0.0007291928589388987,90703.80000000002,0.004651747548403313,197470.5,0.028966557706814104,329920.0,0.13042494342469238,417144.5,0.3125220015086755,392625.4,0.5067890369625349,283334.05000000005,0.7202916771435741,36.38819092391009,2.738361539679955,0.047060226008371245,0.1716327704569366,0.3736602986701383,0.6242856818474254,0.7893348042295204,0.7429389414088814,0.5361341858476072,248009.77857142856,0.4692924154955544,0.25651783469233813,,"cl 52, nl 2, nc 256, ep 8"
8,LK Amberg-Sulzbach {4},2018-01-22/2018-01-28,1098.6772712628865,1016.0,1637.0,16.876288659793815,1.8349753694581281,5.708102124126479,1.0298348595114315,0.9302600224812826,0.6206475496292114,94.5825780114855,76.69999999999999,0.0,283.6,0.020618556701030927,587.0,0.030927835051546393,1016.0,0.18556701030927836,1412.5,0.3917525773195876,1245.7999999999997,0.5979381443298969,765.0500000000002,0.7938144329896907,,,,,,,,,,,,,,"cl 52, nl 2, nc 256, ep 8"
0,aggregated {4},,1442.7776993726357,348443.0,528476.0,13.288307769675637,1.4529494226422477,5.989301213122779,0.8295796181599429,1.0360050876969606,0.6593355232782567,119.78467610961177,25123.950000000004,0.000628614533568016,92066.6,0.004702036711088755,203193.0,0.029871762635152045,348443.0,0.12951973849635434,444029.0,0.3089263263766662,420217.8,0.5026653256223282,308557.5,0.7170480261503648,37.98391369214915,2.858446263476055,0.047540380263247535,0.17421150629356869,0.3844886049697621,0.6593355232782567,0.8402065562106888,0.7951502054965599,0.5838628433457717,263090.12142857147,0.4978279456939793,0.2580911670677825,,"cl 52, nl 2, nc 256, ep 8"
8,LK Amberg-Sulzbach {1},2018-01-22/2018-01-28,655.0703125,794.0,1637.0,16.876288659793815,1.8349753694581281,4.460859337161835,0.596091999727137,0.7743694109794421,0.4850336015224457,58.66535667335501,70.6,0.0,237.4,0.0,463.0,0.020618556701030927,794.0,0.20618556701030927,999.5,0.4639175257731959,826.0,0.5979381443298969,451.5000000000001,0.7731958762886598,,,,,,,,,,,,,,"cl 52, nl 4, nc 64, ep 2"
0,aggregated {1},,753.3098940067807,259999.0,528476.0,13.288307769675637,1.4529494226422477,4.57615353917771,0.709320661808469,0.9035674611366049,0.4919788221224805,57.305165947029195,23175.000000000004,0.0012069399044505908,80850.8,0.006512446567764632,167647.0,0.02848881066130241,259999.0,0.13784259492079493,298138.0,0.36547648981644465,243433.0,0.5432486799094791,131611.15000000002,0.7356550163439772,27.44649146989066,2.06546175371739,0.043852511750770144,0.15298859361636102,0.3172272723832303,0.4919788221224805,0.564146716217955,0.46063208168393643,0.24903902920851662,172121.99285714288,0.32569500385475,0.24022414598225522,,"cl 52, nl 4, nc 64, ep 2"
8,LK Amberg-Sulzbach {2},2018-01-22/2018-01-28,879.9315399484536,879.0,1637.0,16.876288659793815,1.8349753694581281,4.938407251089739,0.6016925923964557,0.6543092455182756,0.536957859992981,78.83473327336885,72.15,0.0,241.20000000000002,0.0,498.5,0.041237113402061855,879.0,0.13402061855670103,1159.0,0.4742268041237113,1071.2,0.6185567010309279,629.4500000000003,0.8144329896907216,,,,,,,,,,,,,,"cl 52, nl 4, nc 64, ep 2"
0,aggregated {2},,1047.4578096554278,301841.0,528476.0,13.288307769675637,1.4529494226422477,5.231650319972331,0.7848755036284626,0.9554558358646607,0.5711536569304945,83.17986897049539,23925.550000000003,0.001634397787276842,85083.0,0.007065627357304485,181657.5,0.03246165451345226,301841.0,0.1458134272064373,364784.0,0.36572793562987166,318550.6,0.5373648478752825,202793.55000000005,0.7246919788785509,32.36445287125101,2.435558645406135,0.04527272761676974,0.16099690430596658,0.3437384100697099,0.5711536569304945,0.6902565111755311,0.6027721221020443,0.3837327522914949,211233.6,0.39970329778457303,0.2407485901074034,,"cl 52, nl 4, nc 64, ep 2"
8,LK Amberg-Sulzbach {3},2018-01-22/2018-01-28,1016.7099710051547,1021.0,1637.0,16.876288659793815,1.8349753694581281,5.7361931778869435,0.7244509528664982,0.8817354202270508,0.6237018704414368,94.72865149103991,71.5,0.0,248.0,0.0,535.5,0.030927835051546393,1021.0,0.20618556701030927,1330.5,0.4639175257731959,1185.3999999999999,0.5979381443298969,771.5500000000001,0.7628865979381443,,,,,,,,,,,,,,"cl 52, nl 4, nc 64, ep 2"
0,aggregated {3},,1295.3454564310116,334449.0,528476.0,13.288307769675637,1.4529494226422477,5.701769786552199,0.8408007810194488,1.0025672279561235,0.6328556074448035,103.24214619083315,24297.949999999997,0.001408096555192356,87204.4,0.0075685189841589,191321.5,0.035378425949207856,334449.0,0.15398541614282168,415961.5,0.36416897158662326,375202.4,0.5309781242142317,258769.70000000004,0.7175760623585611,35.99090796897199,2.708464357749483,0.04597739537840885,0.16501108848840818,0.36202495477561897,0.6328556074448035,0.7870962919792006,0.7099705568464794,0.4896526994603351,241029.49285714285,0.4560840849104649,0.24127662631560046,,"cl 52, nl 4, nc 64, ep 2"
8,LK Amberg-Sulzbach {4},2018-01-22/2018-01-28,1144.8350515463917,1132.0,1637.0,16.876288659793815,1.8349753694581281,6.359814571369266,0.9502739625818589,0.9470363616943359,0.6915088295936584,107.19546114993427,72.4,0.0,253.60000000000002,0.0,542.0,0.030927835051546393,1132.0,0.24742268041237114,1457.0,0.4536082474226804,1310.8,0.5773195876288659,881.6000000000003,0.7628865979381443,,,,,,,,,,,,,,"cl 52, nl 4, nc 64, ep 2"
0,aggregated {4},,1479.0554025390568,362121.0,528476.0,13.288307769675637,1.4529494226422477,6.123829493390574,0.8915150829672609,1.0425753869245447,0.6852174933204157,116.12981360524462,24593.85,0.001131506160422429,89361.6,0.007442796077445295,200611.0,0.0384963540357052,362121.0,0.15846115162182592,454004.5,0.3629620316821726,416239.6,0.5254714609001763,299324.75,0.7125220015086753,38.458489342914355,2.894160039751481,0.046537307276016314,0.16909301463074955,0.3796028580295037,0.6852174933204157,0.8590825316570667,0.7876225221202098,0.5663923243439627,263750.89999999997,0.49907829305398926,0.24193038543051099,,"cl 52, nl 4, nc 64, ep 2"
8,LK Amberg-Sulzbach {1},2018-01-22/2018-01-28,721.0653994845361,780.0,1637.0,16.876288659793815,1.8349753694581281,4.382204386632533,0.586161220774931,0.7799980375501845,0.4764813780784607,60.49689337853733,75.1,0.0,268.2,0.0,543.5,0.010309278350515464,780.0,0.14432989690721648,1026.0,0.38144329896907214,866.4,0.5670103092783505,463.30000000000024,0.7628865979381443,,,,,,,,,,,,,,"cl 52, nl 4, nc 64, ep 4"
0,aggregated {1},,873.7204953936797,277095.0,528476.0,13.288307769675637,1.4529494226422477,4.847668260186718,0.7077907705396697,0.9327980172279747,0.524328446324904,59.18475535955943,24579.7,0.0005028916268544129,88807.6,0.0035705305506663265,186347.5,0.01888358058838315,277095.0,0.11033442293185838,316243.0,0.2997234096052303,261443.2,0.47173749057078185,137643.80000000005,0.694694493336685,29.55876342802046,2.2244189358312836,0.04651053217175425,0.16804471726246795,0.3526129852632854,0.524328446324904,0.5984056040387832,0.4947115857673764,0.2604542117333617,184594.25714285715,0.3492954403659904,0.27150759725564866,,"cl 52, nl 4, nc 64, ep 4"
8,LK Amberg-Sulzbach {2},2018-01-22/2018-01-28,911.702400128866,874.0,1637.0,16.876288659793815,1.8349753694581281,4.910316197329274,0.6275501251220703,0.8486013670225401,0.5339034795761108,81.11010862796651,76.44999999999999,0.0,273.6,0.0,559.5,0.030927835051546393,874.0,0.15463917525773196,1171.0,0.36082474226804123,1117.4,0.5154639175257731,645.4000000000001,0.7319587628865979,,,,,,,,,,,,,,"cl 52, nl 4, nc 64, ep 4"
0,aggregated {2},,1126.142109867794,306690.0,528476.0,13.288307769675637,1.4529494226422477,5.325271777643303,0.7509636775517579,0.971207527717001,0.5803290972532338,82.54909335115902,25062.45,0.000628614533568016,91374.4,0.003872265526778974,194881.0,0.022001508674880505,306690.0,0.11717374905707847,371252.5,0.2974101081217006,324702.79999999993,0.46507417651496097,201949.65000000002,0.6839074679406582,33.558040912243285,2.5253810713824567,0.047424007901967165,0.17290170225327167,0.3687603599785042,0.5803290972532338,0.7024964236786533,0.6144135211438172,0.38213589642670626,216558.9714285714,0.4097801440908791,0.27284744423291063,,"cl 52, nl 4, nc 64, ep 4"
8,LK Amberg-Sulzbach {3},2018-01-22/2018-01-28,1006.2004671391752,961.0,1637.0,16.876288659793815,1.8349753694581281,5.399100532761365,0.7898505715762868,0.9429411637155634,0.5870494842529297,92.27349339237529,76.5,0.0,278.0,0.0,591.5,0.020618556701030927,961.0,0.18556701030927836,1287.0,0.38144329896907214,1148.2,0.5463917525773195,744.7000000000003,0.7938144329896907,,,,,,,,,,,,,,"cl 52, nl 4, nc 64, ep 4"
0,aggregated {3},,1340.8075708666972,332087.0,528476.0,13.288307769675637,1.4529494226422477,5.724780591810215,0.7859696627884698,1.0101538535679142,0.628386151878231,101.4029715180385,25411.65,0.0005531807895398542,93091.2,0.003117928086497356,201208.0,0.022780990696504844,332087.0,0.12132260497862742,415598.0,0.2952476741262263,379847.4,0.45861201910988164,255975.95000000007,0.6777973346743769,36.61703935146446,2.755583328302026,0.048084775846017606,0.17615028875483466,0.38073252143900577,0.628386151878231,0.7864084650958606,0.7187599815318009,0.4843662720729041,243317.0285714286,0.46041263665980786,0.2743668953626209,,"cl 52, nl 4, nc 64, ep 4"
8,LK Amberg-Sulzbach {4},2018-01-22/2018-01-28,1076.6000322164948,1028.0,1637.0,16.876288659793815,1.8349753694581281,5.775520653151594,0.8701353634105009,0.9705172358332453,0.6279780268669128,95.29609077700133,78.1,0.0,281.20000000000005,0.0,596.5,0.020618556701030927,1028.0,0.15463917525773196,1397.5,0.36082474226804123,1233.8000000000002,0.5463917525773195,770.0000000000002,0.7731958762886598,,,,,,,,,,,,,,"cl 52, nl 4, nc 64, ep 4"
0,aggregated {4},,1487.4987586777515,352314.0,528476.0,13.288307769675637,1.4529494226422477,6.029088496754161,0.82740591367106,1.0504220068943433,0.6666603592216108,113.83186362827087,25520.000000000004,0.0002263012320844858,94069.6,0.0029419160170983125,205570.0,0.02398793060095543,352314.0,0.12340960523007324,449227.5,0.2907216494845366,416414.0,0.4510435001257223,293466.15,0.6702288156902181,38.56810545875635,2.902409104850059,0.048289799347557893,0.1780016500276266,0.388986444039086,0.6666603592216108,0.8500433321475337,0.7879525276455317,0.5553064850627086,262368.75,0.4964629424988079,0.27677718308847304,,"cl 52, nl 4, nc 64, ep 4"
8,LK Amberg-Sulzbach {1},2018-01-22/2018-01-28,735.5905283505155,825.0,1637.0,16.876288659793815,1.8349753694581281,4.635023870476718,0.7383832931518555,0.822041130065918,0.5039706826210022,73.587324430914,69.8,0.0,244.60000000000002,0.010309278350515464,483.0,0.041237113402061855,825.0,0.23711340206185566,1103.0,0.5360824742268041,942.3999999999999,0.6907216494845361,585.1000000000001,0.9072164948453608,,,,,,,,,,,,,,"cl 52, nl 4, nc 64, ep 8"
0,aggregated {1},,888.8257946790386,279495.0,528476.0,13.288307769675637,1.4529494226422477,4.846235446082639,0.7816343181835786,0.9374521109228413,0.5288698067651133,65.15895564027372,23381.65,0.0016092532059341208,81787.4,0.010158410862459118,172018.5,0.04523510183555431,279495.0,0.1809906965049036,333159.0,0.4224038219763639,278548.19999999995,0.6161176766406833,158584.50000000003,0.8301986421926064,29.813181559153303,2.2435649501728117,0.04424354180700732,0.15476085952815263,0.3254991712017197,0.5288698067651133,0.6304146262081911,0.5270782400714507,0.3000789061376487,189567.75,0.35870645024561193,0.19904091382592792,,"cl 52, nl 4, nc 64, ep 8"
8,LK Amberg-Sulzbach {2},2018-01-22/2018-01-28,943.9842139175257,955.0,1637.0,16.876288659793815,1.8349753694581281,5.365391268248807,0.8387234070721794,0.8932245766244283,0.5833842158317566,91.12176018819623,70.25,0.0,249.60000000000002,0.020618556701030927,493.0,0.030927835051546393,955.0,0.24742268041237114,1235.5,0.5257731958762887,1129.2,0.7216494845360825,740.7000000000002,0.8865979381443299,,,,,,,,,,,,,,"cl 52, nl 4, nc 64, ep 8"
0,aggregated {2},,1160.0229810419785,317182.0,528476.0,13.288307769675637,1.4529494226422477,5.4354170056634015,0.8505646834832137,0.9815359737413025,0.600182411311015,92.94435516239253,23716.25,0.0019109881820467687,84292.0,0.012396278601961247,183069.0,0.05323107870253946,317182.0,0.18772944430475275,393996.5,0.4235604727181295,352454.0,0.6112144832788531,239380.55000000005,0.8188584360070393,34.05911010349475,2.5630885959172907,0.044876683141713156,0.1595001475942143,0.3464092976786079,0.600182411311015,0.7455333827837026,0.6669252719139563,0.45296389996896746,227727.18571428573,0.4309130134845966,0.19872840260066824,,"cl 52, nl 4, nc 64, ep 8"
8,LK Amberg-Sulzbach {3},2018-01-22/2018-01-28,1117.1302351804125,1069.0,1637.0,16.876288659793815,1.8349753694581281,6.005867293987407,1.0361583934110754,0.9927093151003815,0.6530238389968872,106.93702345533798,70.20000000000002,0.0,259.0,0.020618556701030927,545.5,0.08247422680412371,1069.0,0.26804123711340205,1425.5,0.5257731958762887,1303.4,0.6907216494845361,881.5000000000002,0.8865979381443299,,,,,,,,,,,,,,"cl 52, nl 4, nc 64, ep 8"
0,aggregated {3},,1453.3060864999843,354396.0,528476.0,13.288307769675637,1.4529494226422477,5.983562148642172,0.9310099687833705,1.0372377605096235,0.6705999894034923,115.50445082105115,24148.4,0.001810409856675886,87009.20000000001,0.013879808901181763,196157.5,0.05803369373899908,354396.0,0.19622831279859249,449131.5,0.42303243650993205,415879.19999999995,0.6068644707065624,303851.7,0.8116167965803356,38.12225185505159,2.8688567811507077,0.04569441185597833,0.16464172450593786,0.3711757960626405,0.6705999894034923,0.8498616777299253,0.7869405611607716,0.5749583708626315,261510.5,0.4948389330830539,0.19836201012967442,,"cl 52, nl 4, nc 64, ep 8"
8,LK Amberg-Sulzbach {4},2018-01-22/2018-01-28,1137.3021907216496,1159.0,1637.0,16.876288659793815,1.8349753694581281,6.511506261675777,1.223841386682847,1.039143584495367,0.7080024480819702,109.20116238843146,70.45,0.0,259.6,0.020618556701030927,591.0,0.07216494845360824,1159.0,0.26804123711340205,1470.0,0.5360824742268041,1318.7999999999997,0.6804123711340206,901.4000000000002,0.865979381443299,,,,,,,,,,,,,,"cl 52, nl 4, nc 64, ep 8"
0,aggregated {4},,1613.394993565602,380416.0,528476.0,13.288307769675637,1.4529494226422477,6.391478428770306,0.9967330035563026,1.086125994164265,0.7198359055094271,128.00000005470335,24268.100000000002,0.0017852652753331648,89409.40000000001,0.016318833291425656,206542.0,0.06341463414634128,380416.0,0.20256474729695784,484816.0,0.42079456877043014,453125.19999999995,0.5998239879306009,341842.45000000007,0.8081719889363829,40.167088437744674,3.0227391729598043,0.04592091220793376,0.1691834633928504,0.3908256950173707,0.7198359055094271,0.9173850846585275,0.857418690725785,0.6468457413392473,282917.02142857143,0.535345070407306,0.19816085347893256,,"cl 52, nl 4, nc 64, ep 8"
8,LK Amberg-Sulzbach {1},2018-01-22/2018-01-28,747.6745328608248,821.0,1637.0,16.876288659793815,1.8349753694581281,4.612551027468346,0.6254083409028894,0.7681490898132324,0.5015271902084351,62.10931986438802,72.00000000000001,0.0,245.20000000000002,0.010309278350515464,495.0,0.030927835051546393,821.0,0.1958762886597938,1088.0,0.4845360824742268,941.8,0.5876288659793815,480.7500000000002,0.8762886597938144,,,,,,,,,,,,,,"cl 52, nl 4, nc 128, ep 2"
0,aggregated {1},,878.6974138654588,280289.0,528476.0,13.288307769675637,1.4529494226422477,4.905344051986882,0.7697742973023992,0.9591502752152905,0.5303722401774158,66.6855151865815,23688.700000000004,0.0009303495096806639,83443.0,0.006084988684938385,175182.0,0.031305003771687115,280289.0,0.17576062358561773,337789.5,0.3826250942921802,283631.0,0.5339200402313301,157451.40000000005,0.757153633392003,29.642830733002857,2.2307453474737233,0.044824552108326594,0.1578936413384903,0.3314852519319704,0.5303722401774158,0.6391766135075198,0.5366960845904072,0.29793481633981495,191639.2285714286,0.3626261714277064,0.23031718093322326,,"cl 52, nl 4, nc 128, ep 2"
8,LK Amberg-Sulzbach {2},2018-01-22/2018-01-28,963.9396746134021,916.0,1637.0,16.876288659793815,1.8349753694581281,5.14628104891718,0.8133915171903723,0.7718450106107272,0.5595601797103882,98.65016259600083,72.25,0.0,249.4,0.010309278350515464,509.5,0.041237113402061855,916.0,0.21649484536082475,1302.5,0.4742268041237113,1217.6,0.6185567010309279,805.7000000000003,0.8144329896907216,,,,,,,,,,,,,,"cl 52, nl 4, nc 128, ep 2"
0,aggregated {2},,1128.2341329887759,310903.0,528476.0,13.288307769675637,1.4529494226422477,5.39572014114224,0.8327005072223218,1.003601523136483,0.5883010770593178,91.46422117342033,24071.15,0.0011817953231078706,85729.40000000001,0.007342217752074415,183724.0,0.035202413879808804,310903.0,0.18456122705557015,390997.0,0.38194619059592644,349146.6,0.5310535579582601,227481.20000000007,0.7456122705556938,33.589196670786514,2.5277256707914444,0.04554823681680909,0.16222004405119628,0.3476487106320817,0.5883010770593178,0.7398576283501994,0.6606668987806447,0.4304475510713828,224578.90714285715,0.42495573525166164,0.2304429038399369,,"cl 52, nl 4, nc 128, ep 2"
8,LK Amberg-Sulzbach {3},2018-01-22/2018-01-28,1062.4159954896907,1050.0,1637.0,16.876288659793815,1.8349753694581281,5.899121289697641,0.9079824335434857,0.910608338146675,0.6414172053337097,100.01538780875943,73.45000000000002,0.0,264.0,0.020618556701030927,525.0,0.041237113402061855,1050.0,0.26804123711340205,1429.5,0.4845360824742268,1251.0,0.5773195876288659,816.6500000000002,0.8556701030927835,,,,,,,,,,,,,,"cl 52, nl 4, nc 128, ep 2"
0,aggregated {3},,1349.3798740374498,341520.0,528476.0,13.288307769675637,1.4529494226422477,5.857588253137153,0.9133704998892678,1.0460397324748243,0.6462355906417699,108.9426865044684,24439.2,0.0011063615790797084,88039.0,0.007317073170731693,193569.0,0.04010560724163931,341520.0,0.19401558964043283,438164.0,0.3805883832034197,400927.4,0.5246165451345234,275963.00000000006,0.7409102338446056,36.733906326954255,2.764378050513118,0.04624467336265034,0.16659034658149094,0.3662777496045232,0.6462355906417699,0.8291086066349276,0.7586482640649718,0.5221864379839388,251803.08571428573,0.47647023841061037,0.23019145802650964,,"cl 52, nl 4, nc 128, ep 2"
8,LK Amberg-Sulzbach {4},2018-01-22/2018-01-28,1126.6560083762886,1126.0,1637.0,16.876288659793815,1.8349753694581281,6.326105306856707,1.1872327467974495,0.9609463389326887,0.6878436207771301,92.37462118591296,73.0,0.0,276.8,0.020618556701030927,569.5,0.041237113402061855,1126.0,0.25773195876288657,1473.0,0.4639175257731959,1284.2,0.5876288659793815,749.1000000000003,0.845360824742268,,,,,,,,,,,,,,"cl 52, nl 4, nc 128, ep 2"
0,aggregated {4},,1510.0566988700655,367712.0,528476.0,13.288307769675637,1.4529494226422477,6.25766108999944,0.9937785810053688,1.0933303867228412,0.6957969709125864,119.975344336868,24637.800000000003,0.0011063615790797084,89497.40000000001,0.008599446819210444,201831.0,0.04410359567513189,367712.0,0.2017852652753338,474216.0,0.3772190093034955,437883.6,0.519512195121951,309666.95000000007,0.7364847875282868,38.85944800006899,2.924333833443228,0.04662047093907765,0.16934997994232473,0.38191138291994337,0.6957969709125864,0.8973274093809369,0.8285780243568298,0.5859621818209343,272206.39285714284,0.5150780600389476,0.23016990552821584,,"cl 52, nl 4, nc 128, ep 2"
8,LK Amberg-Sulzbach {1},2018-01-22/2018-01-28,691.2855992268042,745.0,1637.0,16.876288659793815,1.8349753694581281,4.185567010309279,0.5966839509851792,0.7140167024400499,0.45510080456733704,68.18822389815263,72.25,0.0,254.60000000000002,0.010309278350515464,511.5,0.020618556701030927,745.0,0.16494845360824742,1049.0,0.44329896907216493,927.0,0.5979381443298969,534.6000000000003,0.8556701030927835,,,,,,,,,,,,,,"cl 52, nl 4, nc 128, ep 4"
0,aggregated {1},,839.379980799862,274714.0,528476.0,13.288307769675637,1.4529494226422477,4.820736723485525,0.7203979746376228,0.9276483950474779,0.5198230383215132,59.473919932472064,23742.6,0.0009052049283379434,83499.0,0.0053055066633140475,174686.0,0.029167714357555864,274714.0,0.1277596178023639,315591.0,0.3350264018104104,257138.0,0.5270304249434247,137285.20000000004,0.7688207191350254,28.972055170454546,2.1802667181271755,0.044926543494879616,0.1579996064154285,0.3305467041076605,0.5198230383215132,0.5971718677858597,0.4865651420310478,0.25977565679425374,180950.82857142857,0.3424012227072347,0.24371205862279544,,"cl 52, nl 4, nc 128, ep 4"
8,LK Amberg-Sulzbach {2},2018-01-22/2018-01-28,869.3670264175257,849.0,1637.0,16.876288659793815,1.8349753694581281,4.76986092852695,0.6968160517075482,0.7533716625637479,0.518631637096405,87.52048709610462,70.95,0.0,258.8,0.010309278350515464,539.0,0.020618556701030927,849.0,0.16494845360824742,1211.0,0.422680412371134,1117.6,0.5979381443298969,707.9500000000003,0.8969072164948454,,,,,,,,,,,,,,"cl 52, nl 4, nc 128, ep 4"
0,aggregated {2},,1095.4803017988197,306686.0,528476.0,13.288307769675637,1.4529494226422477,5.306682417909318,0.7685104267836252,0.9669507717009294,0.5803215283191668,86.80193937731411,23930.449999999997,0.0011315061604224295,85081.8,0.006713603218506399,183658.0,0.03414634146341454,306686.0,0.13386975106864504,370999.5,0.3338446064873023,327997.0,0.5226552677897912,214871.55000000005,0.7591149107367351,33.098040754685464,2.4907641611233826,0.04528199956100182,0.16099463362574648,0.34752382321997594,0.5803215283191668,0.7020176885989147,0.6206469167947078,0.4065871487068477,216174.9,0.4090533912609087,0.2440748590107404,,"cl 52, nl 4, nc 128, ep 4"
8,LK Amberg-Sulzbach {3},2018-01-22/2018-01-28,1024.5059600515465,1022.0,1637.0,16.876288659793815,1.8349753694581281,5.741811388639037,0.8677268308751723,0.865199715750558,0.6243127584457397,99.40862104753339,73.5,0.0,265.0,0.020618556701030927,541.0,0.041237113402061855,1022.0,0.16494845360824742,1283.0,0.41237113402061853,1201.3999999999999,0.6185567010309279,811.2000000000002,0.8969072164948454,,,,,,,,,,,,,,"cl 52, nl 4, nc 128, ep 4"
0,aggregated {3},,1309.722486567432,336162.0,528476.0,13.288307769675637,1.4529494226422477,5.771948986510214,0.8215456151110165,1.0113584274837195,0.6360970034590029,105.0460425646237,24189.2,0.001081216997736988,87570.8,0.00847372391249684,194577.0,0.03811918531556439,336162.0,0.13867236610510478,415385.5,0.33138043751571555,378842.6,0.5158662308272566,266878.95000000007,0.751169223032435,36.190088236524545,2.723453494892069,0.045771614983461884,0.16570440284894677,0.3681851209894111,0.6360970034590029,0.7860063654735504,0.7168586652941665,0.5049972941060712,243372.2928571429,0.4605172095935159,0.24503394518481286,,"cl 52, nl 4, nc 128, ep 4"
8,LK Amberg-Sulzbach {4},2018-01-22/2018-01-28,1076.9070554123712,1080.0,1637.0,16.876288659793815,1.8349753694581281,6.06766761226043,0.9965699139763328,0.955384331780511,0.6597434282302856,96.37478724140317,73.95,0.0,277.0,0.020618556701030927,571.0,0.05154639175257732,1080.0,0.18556701030927836,1394.0,0.4329896907216495,1228.3999999999999,0.6185567010309279,783.7500000000001,0.8350515463917526,,,,,,,,,,,,,,"cl 52, nl 4, nc 128, ep 4"
0,aggregated {4},,1434.1435383908668,358117.0,528476.0,13.288307769675637,1.4529494226422477,6.105013800010869,0.8589354460867527,1.045256696515156,0.6776409903193333,114.08868794145722,24487.35,0.0012320844857933119,89746.6,0.009730952979632869,202725.0,0.041111390495348135,358117.0,0.14085994468192142,443994.0,0.32748302740759416,407588.0,0.5097812421423181,293267.1500000001,0.7463666079959751,37.87008764699214,2.8498803838223066,0.04633578440648203,0.16982152453469979,0.3836030396839213,0.6776409903193333,0.8401403280376024,0.7712516746266623,0.5549299305928748,259989.30000000002,0.491960467457368,0.24620496425877383,,"cl 52, nl 4, nc 128, ep 4"
8,LK Amberg-Sulzbach {1},2018-01-22/2018-01-28,661.4381040592783,742.0,1637.0,16.876288659793815,1.8349753694581281,4.168712378053,0.6235528833725873,0.7926539844936795,0.4532681703567505,66.01397633709264,74.35,0.0,263.6,0.0,520.5,0.010309278350515464,742.0,0.15463917525773196,989.0,0.44329896907216493,941.1999999999998,0.6288659793814433,513.1500000000002,0.8762886597938144,,,,,,,,,,,,,,"cl 52, nl 4, nc 128, ep 8"
0,aggregated {1},,811.180699261691,266619.0,528476.0,13.288307769675637,1.4529494226422477,4.717516323774171,0.6912401521088332,0.9304204565790544,0.5045054080033908,61.39581785633459,24138.4,0.00045260246416897146,85809.4,0.002891626854412871,177122.0,0.017173749057078157,266619.0,0.1161931103847124,312853.0,0.31496102589891933,260770.40000000002,0.5271310032687953,144995.10000000003,0.7747548403319071,28.481234159735617,2.1433304114712595,0.04567548952081079,0.16237142273253657,0.33515618495447286,0.5045054080033908,0.5919909324169877,0.4934384910573044,0.2743645879850741,181758.18571428576,0.34392893095293964,0.24949172024857225,,"cl 52, nl 4, nc 128, ep 8"
8,LK Amberg-Sulzbach {2},2018-01-22/2018-01-28,858.4423324742268,852.0,1637.0,16.876288659793815,1.8349753694581281,4.786715560783229,0.6988736320944393,0.8816877829061972,0.5204642415046692,90.45319310869715,73.7,0.0,263.20000000000005,0.0,535.0,0.020618556701030927,852.0,0.17525773195876287,1161.5,0.4329896907216495,1045.6,0.5979381443298969,731.3000000000003,0.8762886597938144,,,,,,,,,,,,,,"cl 52, nl 4, nc 128, ep 8"
